"Maker and Month Wise Data for Uttar Pradesh (2026)"

"Maker","2026-Jan","2026-Feb","2026-Mar","2026-Apr","2026-May","2026-Jun","2026-Jul","2026-Aug","2026-Sep","Total"
"MAC AUTO INDIA","0","0","0","0","1","0","0","1","0","2"
"MAF ELECTRICAL VEHICLES","1","1","1","1","4","0","7","5","0","20"
"MAGNIOUS E MOBILITY PVT LTD","8","6","16","12","26","14","1","5","0","88"
"MAHAK TEEN UDYOG","55","39","51","85","41","62","54","71","9","467"
"MAHALAXMI ELECTRONIC VEHICLE PVT LTD","2","5","2","2","2","15","18","0","0","46"
"MAHINDRA & MAHINDRA LIMITED","12546","9283","10117","9475","8337","8145","7921","6700","868","73392"
"MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION)","4386","3844","3464","3377","3081","3250","3455","3042","408","28307"
"MAHINDRA & MAHINDRA LIMITED (TRACTOR)","3760","3102","2883","2832","2727","2704","3172","3042","555","24777"
"MAHINDRA & MAHINDRA LTD FARM MACHINERY DIVISION","21","17","18","6","18","21","5","15","1","122"
"MAHINDRA ELECTRIC AUTOMOBILE LTD","320","277","462","388","490","479","532","398","50","3396"
"MAHINDRA LAST MILE MOBILITY LTD","1917","1823","2025","2389","2793","3115","3593","3114","429","21198"
"MAHTAB BODY MAKER","23","18","15","12","22","8","12","14","2","126"
"MALAK TECHNO PVT LTD","7","0","2","5","1","1","1","0","0","17"
"MALI ENTERPRISES PVT LTD","12","7","4","12","12","14","19","18","0","98"
"MALKIT AGRO TECH PVT. LTD","40","82","35","29","52","22","12","29","4","305"
"MANITA CITY MOTORS LLP","143","96","123","113","127","166","163","176","19","1126"
"MANITOU EQUIPMENT INDIA PVT LTD","7","3","1","2","3","3","0","1","0","20"
"MANKU AGRO TECH PVT LTD","86","76","94","98","73","75","35","78","6","621"
"MANPREET AGRO INDUSTRIES","0","1","0","0","0","0","0","0","0","1"
"MARUTI SUZUKI INDIA LTD","32444","20555","21445","21108","20844","20859","18574","17751","2602","176182"
"MASERATI S.P.A","0","0","0","1","0","1","0","0","0","2"
"MATHARU AGRO TECH","0","0","1","0","0","0","0","0","0","1"
"MATHARU ENGINEERING AGRI WORKS","0","0","0","0","0","1","1","0","0","2"
"MATHARU ENGINEERING WORKS","0","16","10","5","1","0","0","3","0","35"
"MATTER MOTOR WORKS PVT LTD","0","0","0","2","0","0","0","0","0","2"
"MD MOTORS","0","0","0","0","4","2","3","3","1","13"
"MECPOWER MOBILITY PVT. LTD.","1","0","0","0","0","0","3","0","0","4"
"MENDICO AUTOTECH LLP","0","0","0","0","0","1","0","0","0","1"
"MERCEDES -BENZ AG","3","3","3","8","16","11","15","8","2","69"
"MERCEDES-BENZ INDIA PVT LTD","133","125","77","99","91","110","81","67","9","792"
"MERCURY EV TECH LTD","3","1","1","1","1","0","1","0","0","8"
"METAL PRESSING & ENGG WORKS","1","1","5","2","7","7","4","2","0","29"
"MILLENNIAL MOTORS LLP","61","33","18","21","43","46","71","53","10","356"
"MINI METRO EV L.L.P","573","471","477","518","599","631","861","654","161","4945"
"MLR AUTO LTD","3","1","2","3","6","5","4","8","0","32"
"MODERN METRO ENTERPRISES","0","0","1","1","2","1","0","0","0","5"
"MODLINE ASSOCIATES PVT LTD","0","4","5","0","11","15","3","5","0","43"
"MOMU AUTOMOTIVE","45","63","62","64","72","93","89","89","4","581"
"MOTOR & GENERAL SALES PVT LTD","0","0","0","1","0","0","0","0","0","1"
"MOTOVOLT MOBILITY PVT LTD","0","1","40","8","0","1","1","0","0","51"
"MOVE STONE SERVICES PVT LTD","22","22","17","31","25","39","44","43","12","255"
"MUNDE MECHANICAL WORKS","6","8","2","2","12","3","0","1","0","34"
"MVM MOTORS PRIVATE LIMITED","2","4","2","0","0","3","0","7","0","18"
"Maniram Electric Vehicle Pvt Ltd","44","16","23","10","8","16","26","13","2","158"
"N.S. AGRO WORKS","3","1","0","1","0","1","0","1","0","7"
"N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD","95","90","77","81","72","115","132","144","25","831"
"NABHKIRAN AGRO INDUSTRIES","0","0","0","0","0","0","1","0","0","1"
"NAMAH INDUSTRIES PVT LTD","29","21","38","41","23","22","34","26","11","245"
"NANJING VMOTO (IMPORTER: VAJRAM ELECTRIC MOBILITY)","0","2","0","0","0","0","0","0","0","2"
"NARINDERA AGRO WORKS","0","0","0","0","0","0","1","1","0","2"
"NAVYA ELECTRIC VEHICLE PVT LTD","0","0","0","0","0","0","0","0","5","5"
"NAVYABHARAT EVYAN MOTORS PVT LTD","5","2","0","4","3","6","2","2","1","25"
"NAZAR SINGH & SONS","0","0","0","0","0","0","1","0","0","1"
"NEERAJ MOTORS PVT LTD","3","0","0","0","0","0","0","0","2","5"
"NEUON MOTORS LLP","2","4","2","3","2","2","15","10","0","40"
"NEW ARCANA INDIA","5","8","11","5","1","9","11","7","0","57"
"NEW CHAWLA INDUSTRIES","63","66","77","78","115","96","115","95","24","729"
