"Maker and Month Wise Data for Madhya Pradesh (2026)"

"Maker","2026-Jan","2026-Feb","2026-Mar","2026-Apr","2026-May","2026-Jun","2026-Jul","2026-Aug","2026-Sep","Total"
"SHRIRAJ ELECTRIC VEHICLES","4","6","14","4","11","4","6","4","0","53"
"SIMPLEENERGY PVT LTD","3","14","20","8","15","3","9","8","1","81"
"SINGHAL ENTERPRISES","0","0","0","0","0","2","4","7","6","19"
"SKODA AUTO VOLKSWAGEN INDIA PVT LTD","292","331","456","168","142","179","157","125","31","1881"
"SKS TRADE INDIA PVT LTD","36","28","32","13","23","26","31","35","4","228"
"SMART ELECTRO MOTORS","0","0","0","0","0","1","1","1","0","3"
"SML MAHINDRA LTD","9","12","20","13","14","15","26","29","2","140"
"SMV GREEN SOLUTIONS PVT LTD","8","4","2","2","0","3","2","2","0","23"
"SN SOLAR ENERGY","1","1","0","1","0","0","0","1","0","4"
"SOKUDO ELECTRIC INDIA PVT LTD","0","0","1","0","2","0","5","3","0","11"
"SPEEGO VEHICLES CO PVT LTD","1","1","1","1","0","8","5","3","0","20"
"SSB INDISTRIES","4","5","9","0","4","7","12","13","1","55"
"STANDARD CORPORATION INDIA LTD","0","0","4","0","0","0","0","0","0","4"
"STAR IGLOBAL AUTOMOTIVE PVT LTD","1","0","2","2","2","1","1","0","0","9"
"STELLANTIS AUTOMOBILES INDIA PVT LTD","87","98","52","33","23","34","46","30","10","413"
"STELLANTIS INDIA PVT LTD","5","8","7","7","4","5","9","3","2","50"
"SUDHRAJ ELECTRIC MOBILITY PVT. LTD.","3","0","3","0","0","0","1","1","0","8"
"SUKHDEV AGRO INDUSTRIES","1","0","0","0","0","0","0","0","0","1"
"SUPER METRO INDUSTRIES","2","17","3","5","6","6","4","8","2","53"
"SUPER STANDARD AGRO COMBINE","0","1","0","1","0","0","1","0","0","3"
"SUPERECO AUTOMOTIVE CO","6","1","1","2","1","0","0","1","0","12"
"SUPERTECH EV LIMITED","5","0","7","0","0","0","4","0","0","16"
"SURINDERA AGRO INSDUSTRIES","10","13","13","5","6","3","4","3","2","59"
"SURINDERA COMBINES PVT LTD","0","0","0","0","1","0","1","0","0","2"
"SUZUKI MOTORCYCLE INDIA PVT LTD","5605","4850","5184","4017","4039","4139","4573","4196","670","37273"
"SWAMI AGRO TECH","0","0","0","0","0","1","1","0","1","3"
"SWITCH MOBILITY AUTOMOTIVE LTD","2","0","0","1","9","1","2","4","0","19"
"T U K INDUSTRIES","7","11","9","1","10","0","7","1","0","46"
"TAFE LIMITED","807","611","577","422","842","718","608","647","62","5294"
"TATA HITACHI CONSTRUCTION MACHINERY COMP. PVT LTD","6","9","11","6","8","7","10","5","0","62"
"TATA MOTORS LTD","1344","1318","1353","1090","862","991","1280","936","160","9334"
"TATA MOTORS PASSENGER VEHICLES LTD","3670","4514","5181","2102","2020","2060","1896","1940","264","23647"
"TATA PASSENGER ELECTRIC MOBILITY LTD","311","252","484","215","309","328","385","334","36","2654"
"TEREX INDIA PRIVATE LIMITED","0","2","2","0","0","0","0","0","0","4"
"TERRA MOTORS INDIA PVT LTD","41","26","24","15","13","21","17","21","2","180"
"TESLA INDIA MOTORS AND ENERGY PVT LTD","3","0","1","0","1","0","2","0","0","7"
"THAVE ENTERPRISES","0","0","0","0","0","0","6","0","0","6"
"THUKRAL ELECTRIC BIKES PVT LTD","18","12","15","4","11","6","20","21","3","110"
"TI CLEAN MOBILITY PVT LTD","25","10","20","6","6","18","54","22","3","164"
"TIRTH AGRO TECHNOLOGY PVT LTD","0","3","1","0","1","0","0","0","0","5"
"TIVOLT ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","0","1","1","0","2"
"TOYOTA KIRLOSKAR MOTOR PVT LTD","1087","1246","1639","520","658","735","778","522","88","7273"
"TRIUMPH MOTORCYCLES (INDIA) PVT LTD","0","1","0","3","1","1","1","2","0","9"
"TSM ENGINEERING PVT LTD","15","26","25","15","21","29","46","39","5","221"
"TUFAN MOTORS PVT LTD","1","1","0","0","0","0","0","0","0","2"
"TVS MOTOR COMPANY LTD","20791","18773","20590","19356","16953","16297","17219","15731","2721","148431"
"TWO FRIENDS AUTO ELECTRIC PVT LTD","51","40","72","40","50","51","68","60","8","440"
"U.P. TELELINKS LIMITED","2","1","4","0","0","0","1","0","0","8"
"ULTRAVIOLETTE AUTOMOTIVE PVT LTD","1","3","9","5","5","2","9","8","1","43"
"UNIQUE AUTO ELECTRIC","7","2","5","0","0","0","0","9","0","23"
"UNIQUE ENTERPRISES","32","28","41","1","38","46","30","21","2","239"
"UNIQUE INTERNATIONAL EV PVT LTD","14","12","8","0","1","50","15","2","0","102"
"UTTAM CONSTRUCTION EQUIPMENTS","0","0","1","2","0","0","1","1","1","6"
"V.S.T. TILLERS TRACTORS LIMITED","1","5","8","0","2","0","1","4","0","21"
"VE COMMERCIAL VEHICLES LTD","352","372","366","366","184","245","391","493","75","2844"
"VE COMMERCIAL VEHICLES LTD (VOLVO BUSES DIVISION)","15","14","14","20","7","2","1","8","0","81"
"VELOCIFERO (IMPORTER: KAWVELOCE MOTORS PVT LTD)","0","1","0","0","0","0","0","1","0","2"
"VENUS TECHNO EQUIPMENT PVT LTD","0","1","0","0","0","0","0","0","0","1"
"VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD","12","9","16","10","3","11","13","8","3","85"
"VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD","0","0","4","0","1","1","0","0","0","6"
"VIMAL UNIVERSAL TRADE PVT LTD","14","9","12","0","7","9","10","10","0","71"
"VINFAST AUTO INDIA PVT LTD","2","2","15","7","12","3","13","4","0","58"
"VISHAL AGRICULTURAL WORKS","0","1","7","1","1","0","0","1","0","11"
"VISHAL ENTERPRISES","0","0","0","0","0","0","1","0","0","1"
"VISHAVKARMA ENGINEERING WORKS","74","72","38","0","0","0","0","13","0","197"
"VISHWAS AUTOMOBILES LLP","1","0","0","1","0","0","0","0","0","2"
"VOLKSWAGEN AG","0","0","0","0","1","1","0","0","0","2"
"VOLVO AUTO INDIA PVT LTD","6","5","4","3","3","2","1","0","0","24"
"VOLVO CE INDIA PRIVATE LIMITED","0","5","1","1","1","1","2","6","0","17"
"VRINDA ENTERPRISES","6","4","11","2","6","3","1","3","5","41"
"VST ZETOR PVT LTD","7","6","3","0","0","9","0","1","0","26"
"WARDWIZARD INNOVATIONS & MOBILITY LIMITED","37","17","15","19","9","9","13","4","0","123"
"WARIVO MOTOR INDIA PVT LTD","0","6","11","0","2","11","4","5","0","39"
"WILLYS INDIA LTD","0","1","0","0","0","0","0","0","0","1"
"WIRTGEN INDIA PVT LTD","4","1","6","2","3","4","1","2","0","23"
"WISENT INFRATECH LLP","0","0","0","1","0","0","0","0","0","1"
"XYZ1","1","0","0","0","1","0","0","0","0","2"
"YALAMANCHILI MANUFACTURING PVT LTD","2","0","0","0","1","0","0","0","0","3"
"YC ELECTRIC VEHICLE","241","163","218","79","279","224","293","270","25","1792"
"YOUYAKU ELECTRIC (IMPORTER:KRISHIKA EV INDIA)","0","0","0","0","0","0","1","0","0","1"
"ZELIO E-MOBILITY LTD","1","1","1","1","1","3","0","0","0","8"
"ZENIAK INNOVATION INDIA LTD","17","13","13","3","9","14","25","13","0","107"
"ZENMO PRIVATE LIMITED","3","0","0","1","0","0","0","0","0","4"
"ZENTHIUM EV PVT LTD","0","0","0","0","1","0","0","0","0","1"
"ZEOPLUS AXIS INDIA PVT. LTD.","10","10","2","5","7","12","12","11","5","74"
"ZESAR MOTORS PVT LTD","0","0","0","0","0","0","2","0","0","2"
"ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO)","0","0","0","0","1","0","0","0","0","1"
"ZHEJIANG TIANBEN (IMPORTER: SLSR ELECTRO)","0","0","0","0","0","0","1","0","0","1"
"ZUPERIA AUTO PVT LTD","18","11","24","11","14","26","29","25","9","167"
