"Maker and Month Wise Data for Maharashtra (2026)"

"Maker","2026-Jan","2026-Feb","2026-Mar","2026-Apr","2026-May","2026-Jun","2026-Jul","2026-Aug","2026-Sep","Total"
"RATAN ENGINEERING WORKS","2","0","1","1","3","1","0","3","0","11"
"RAYON ENGINEERS","10","4","6","0","0","0","0","0","0","20"
"RENAULT INDIA PVT LTD","541","268","440","463","427","374","349","359","83","3304"
"REVOLT INTELLICORP PVT LTD","93","97","256","157","121","108","194","92","11","1129"
"RGM BUSINESS PLUS PVT LTD","2","0","1","0","0","0","0","0","0","3"
"RILOX EV PVT LTD","2","20","5","13","3","8","22","7","6","86"
"RIVER MOBILITY PVT LTD","93","84","224","218","179","246","286","229","66","1625"
"ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD)","3","2","0","1","1","0","0","0","0","7"
"ROYAL-ENFIELD (UNIT OF EICHER LTD)","12095","9638","14160","13122","7818","9376","9385","9809","2217","87620"
"ROYCE EV PVT LTD","2","1","1","0","0","8","1","0","0","13"
"RP MOTORS","11","11","2","0","0","0","1","0","1","26"
"RUDRA NARAYAN ENGINEERING WORKS","0","0","0","0","0","0","2","0","0","2"
"Rolls Royce Motor (Importer: KUN Motor)","0","0","1","0","2","0","0","0","0","3"
"S.B. RESHELLERS PVT LTD","6","6","0","3","1","7","1","2","0","26"
"SACHITANAND ENGINEERING WORKS","0","0","0","5","1","0","0","0","0","6"
"SADGURU TRAILER & AGRI EQUIP","0","1","0","0","0","0","0","0","2","3"
"SAERA ELECTRIC AUTO PVT LTD","9","14","7","14","10","5","5","5","4","73"
"SAGAR AGRO STEEL INDUSTRIES","38","22","15","6","7","0","2","0","0","90"
"SAGAR INDUSTRIES","0","0","0","0","2","0","0","0","0","2"
"SAHARA TRALIORS","3","0","0","1","0","0","0","0","0","4"
"SAHNIANAND E VEHICLES PVT LTD","2","1","0","0","0","0","1","3","0","7"
"SAI ENGINEERING AND WELDING WORKS","1","0","0","0","1","0","0","0","0","2"
"SAI TRAILERS","6","2","0","0","0","0","0","0","0","8"
"SAME DEUTZ - FAHR INDIA (P) LTD.","18","9","15","8","1","9","7","4","1","72"
"SANY HEAVY INDUSTRY INDIA PVT LTD","42","14","1","8","5","29","45","595","13","752"
"SATHI MOTORS ELECTRIC VEHICLE PVT LTD","3","8","7","0","2","1","0","4","3","28"
"SAYA AGRO INDUSTRIES","1","0","4","1","0","0","0","4","0","10"
"SBTEK E MOTO PVT LTD","0","0","1","0","0","2","3","2","0","8"
"SEAMLESS AUTOTECH PVT LTD","4","7","25","0","7","39","0","0","5","87"
"SEC-RJMT ENGINEERING PVT LTD","4","1","0","0","2","2","4","0","0","13"
"SEEKA E MOTORS PVT LTD","2","0","1","1","1","3","4","5","0","17"
"SHAKTI AUTO GREEN","34","110","0","7","0","16","0","0","4","171"
"SHAKTIMAN AGRO INDUSTRIES","0","0","0","0","0","0","1","0","0","1"
"SHIGAN EVOLTZ LTD","1","3","3","2","2","6","3","1","0","21"
"SHIV AGRO INDUSTRIES","24","9","6","23","6","3","5","0","0","76"
"SHIV SHAKTI FABRICATION","1","0","0","0","0","0","0","0","0","1"
"SHIVAM TRAILER","0","0","18","0","6","0","5","0","0","29"
"SHIVKRUPA TRAILOR","4","0","3","0","2","0","2","0","0","11"
"SHIVRAJ TRAILOR","67","22","13","10","3","3","2","0","0","120"
"SHIVSHAKTI STEEL INDUSTRIES LATUR","2","1","5","1","0","0","0","0","1","10"
"SHREE GURUKRUPA AGRO INDUSTRIES","1","1","0","0","0","0","0","0","0","2"
"SHREE MAHALAXMI AGRO WORKS","0","1","1","3","0","0","2","0","0","7"
"SHREE MOTORS","3","8","0","0","3","3","1","3","0","21"
"SHREE VISHWAKARMA TRAILER WORK","6","4","0","1","1","0","7","0","0","19"
"SHRI BARSANA E-VEHICLES PVT LTD","0","0","1","0","0","1","1","1","0","4"
"SHRI DATTA AGRO INDUSTRIES","7","0","5","4","0","2","10","5","2","35"
"SHRI MAHALAXMI AGRO IND","1","0","0","0","0","0","0","0","0","1"
"SHRI RAM ENGINEERING WORKS","0","0","0","1","0","0","0","0","0","1"
"SHRI VADESHWAR TRAILORS","0","0","14","1","0","0","1","1","0","17"
"SHRI VISHWAKARMA AUTOMOBILE","21","8","13","18","6","3","3","5","1","78"
"SHRINIWAS AGRO INDUSTRIES","0","1","0","2","0","0","0","1","12","16"
"SIDANA INDUSTRIES","1","10","0","0","0","0","0","0","0","11"
"SIDDHAKALA ENGINEERING AND WELDING WORKS
","2","0","1","1","0","15","0","0","1","20"
"SIDDHIVINAYAK ENGINEERING","0","0","0","1","0","0","0","0","0","1"
"SILVER CONSUMER ELECTRICALS LTD","13","3","1","3","2","0","1","0","0","23"
"SIMPLEENERGY PVT LTD","29","33","122","77","88","72","126","71","11","629"
"SKODA AUTO AS","2","1","2","0","0","2","2","2","1","12"
"SKODA AUTO VOLKSWAGEN INDIA PVT LTD","1553","1273","1609","1659","1261","1344","1499","1265","490","11953"
"SKS TRADE INDIA PVT LTD","8","6","6","0","0","0","9","6","0","35"
"SMAP VEHICLES (IMPORTER: ELEGO MOTORS)","0","0","1","0","0","0","0","0","0","1"
"SML MAHINDRA LTD","131","127","92","53","31","87","97","68","9","695"
"SN SOLAR ENERGY","0","1","0","0","0","0","0","0","0","1"
"SOKUDO ELECTRIC INDIA PVT LTD","0","0","0","0","0","0","0","3","0","3"
"SOLANKE ENGINEERING WORKS","1","0","0","0","0","5","1","0","1","8"
"STAR IGLOBAL AUTOMOTIVE PVT LTD","0","0","0","0","0","1","0","0","0","1"
"STAR WELDING WORKS","4","2","0","2","0","0","0","0","0","8"
"STELLANTIS AUTOMOBILES INDIA PVT LTD","121","68","93","77","61","63","75","100","16","674"
"STELLANTIS INDIA PVT LTD","59","36","52","51","36","58","44","33","12","381"
"SUNRISE ENTERPRISE","0","0","0","1","0","0","0","0","0","1"
"SUPER STANDARD AGRO COMBINE","3","6","1","1","2","0","0","0","0","13"
"SUPERTECH EV LIMITED","1","0","0","0","0","0","0","0","0","1"
"SURAJ ENGINEERING WORKS","3","0","0","3","0","3","0","0","0","9"
"SURINDERA AGRO INSDUSTRIES","0","0","0","0","0","0","0","1","0","1"
"SURINDERA COMBINES PVT LTD","3","0","4","0","2","0","1","0","0","10"
"SUZUKI MOTORCYCLE INDIA PVT LTD","23510","20310","21108","21001","19589","21037","20034","21946","4345","172880"
"SWASTIK ENGINEERING WORKS","0","0","1","0","1","1","0","0","0","3"
"SWITCH MOBILITY AUTOMOTIVE LTD","15","16","18","13","36","17","31","20","1","167"
"T U K INDUSTRIES","4","12","4","1","3","2","1","9","1","37"
"TAFE LIMITED","530","254","221","254","270","270","158","135","37","2129"
"TARLE CONSTRUCTION EQUIPMENTS PVT LTD","0","0","2","1","0","1","0","0","0","4"
"TATA HITACHI CONSTRUCTION MACHINERY COMP. PVT LTD","14","13","16","25","10","11","12","7","1","109"
"TATA INTERNATIONAL VEHICLE APPLICATIONS PVT LTD","6","7","16","4","0","38","2","24","8","105"
"TATA MOTORS LTD","5214","4993","4881","4654","3779","4097","4973","4238","910","37739"
"TATA MOTORS PASSENGER VEHICLES LTD","9258","7588","10218","8052","6887","7284","7537","7938","943","65705"
"TATA PASSENGER ELECTRIC MOBILITY LTD","1213","779","1214","1427","1396","1783","1948","1771","276","11807"
"TEREX INDIA PRIVATE LIMITED","3","0","1","0","2","2","8","9","0","25"
"TERRA MOTORS INDIA PVT LTD","12","5","1","0","1","0","0","0","0","19"
"TESLA INDIA MOTORS AND ENERGY PVT LTD","12","11","23","17","10","16","59","26","8","182"
"THUKRAL ELECTRIC BIKES PVT LTD","11","10","4","0","35","0","25","7","0","92"
"TI CLEAN MOBILITY PVT LTD","9","13","6","5","2","3","9","6","1","54"
"TII INDIA PVT LTD","0","0","0","0","3","2","6","0","0","11"
"TIRANGA AUTOTECH INDIA PVT LTD","2","2","1","3","1","1","0","0","0","10"
"TIRTH AGRO TECHNOLOGY PVT LTD","37","29","9","14","12","11","4","3","0","119"
"TIVOLT ELECTRIC VEHICLES PVT LTD","4","9","23","15","5","7","30","14","4","111"
"TOYOTA KIRLOSKAR MOTOR PVT LTD","4078","3076","3592","3631","3238","3369","4154","3306","574","29018"
"TOYOTA MATERIAL HANDLING INDIA PVT LTD","1","1","1","2","1","1","2","2","0","11"
"TRANS MECH SYSTEMS","0","0","0","0","0","0","0","1","0","1"
"TRATEC ENGINEERS PVT LTD","4","0","0","0","0","0","6","2","0","12"
"TRIMURTI AGRO INDUSTRIES","8","0","0","0","0","0","0","0","0","8"
"TRIMURTI INDUSTRIES","12","0","0","0","0","0","0","0","0","12"
"TRIMURTI TRAILER","17","11","5","6","8","1","5","2","0","55"
"TRINITY ELECTRIC VEHICLES PVT LTD","4","6","9","4","0","0","5","0","0","28"
"TRIUMPH MOTORCYCLES (INDIA) PVT LTD","18","14","27","28","26","22","24","23","4","186"
"TSSIND INDUSTRIES PVT LTD","0","0","0","0","0","0","0","5","0","5"
"TUK INDUSTRIES PVT LTD","0","0","0","0","0","0","7","5","2","14"
"TULJABHAWANI AGRO INDUSTRIES","0","2","0","0","0","0","1","0","0","3"
"TULSI TRAILER","1","1","0","1","0","0","0","0","0","3"
"TUNWAL E VEHICLE(I) PVT LTD","0","0","26","1","0","0","0","0","0","27"
"TVS MOTOR COMPANY LTD","41618","33002","40394","37805","30538","30853","34204","34013","7017","289444"
"ULTRAVIOLETTE AUTOMOTIVE PVT LTD","54","52","47","65","68","58","96","53","11","504"
"UNIQUE INTERNATIONAL EV PVT LTD","0","1","0","0","0","0","0","0","0","1"
"UNIVERSAL ENGINEERING","0","0","0","0","0","2","0","0","0","2"
"UTTAM CONSTRUCTION EQUIPMENTS","2","2","0","1","1","4","2","5","0","17"
"V R WELDING WORKS","0","0","2","0","0","0","0","0","0","2"
"V.S.T. TILLERS TRACTORS LIMITED","216","112","109","117","69","95","69","40","26","853"
"V.T. ENGINEERING","5","2","0","0","0","0","0","0","0","7"
"VAIBHAV AGRO INDUSTRIES","0","0","0","0","1","0","0","2","0","3"
"VANDANA TRAILERS AND BODY MFG PVT LTD","4","0","0","0","0","0","0","0","0","4"
"VASHAN AGRICULTURE WORKS","0","0","0","0","1","0","0","0","0","1"
"VE COMMERCIAL VEHICLES LTD","1580","1580","1644","1788","1170","1269","1536","1291","327","12185"
"VE COMMERCIAL VEHICLES LTD (VOLVO BUSES DIVISION)","13","10","0","18","0","11","9","6","1","68"
"VEERBHADRA Engineering Works","118","35","43","23","6","5","4","1","0","235"
"VELOCIFERO (IMPORTER: KAWVELOCE MOTORS PVT LTD)","20","41","37","20","30","18","11","7","0","184"
"VENUS TECHNO EQUIPMENT PVT LTD","1","1","2","3","4","1","0","0","0","12"
"VERT EQUIPMENT PVT LTD","0","0","0","0","0","1","0","0","0","1"
"VIDARBHA TRAILERS","1","0","0","2","0","0","0","2","0","5"
"VIJAY ENGINEERING WORKS","2","0","0","0","0","0","0","0","0","2"
"VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD","0","0","1","0","0","0","0","0","0","1"
"VIKAS ENGG WORKS","2","0","0","0","0","0","0","0","0","2"
"VIKASH TRAILERS","0","0","0","1","0","0","0","0","0","1"
"VIMAL UNIVERSAL TRADE PVT LTD","8","1","0","0","0","0","0","0","0","9"
"VINA ENGINEERING WORKS","0","0","0","0","0","0","1","2","0","3"
"VINFAST AUTO INDIA PVT LTD","74","44","110","123","141","134","119","91","35","871"
"VISHAVKARMA ENGINEERING WORKS","1","4","3","0","0","2","0","2","0","12"
"VIVEK ENGG. WORKS","26","28","33","32","42","27","39","35","6","268"
"VIVEK MOTORS","1","0","0","0","0","0","0","0","0","1"
"VMT INDUSTRIES","0","0","0","2","0","2","0","0","0","4"
"VOLKSWAGEN AG","5","9","19","10","7","5","10","8","3","76"
"VOLVO","0","0","0","0","1","0","0","0","0","1"
"VOLVO AUTO INDIA PVT LTD","32","20","19","25","22","22","27","16","6","189"
"VOLVO CE INDIA PRIVATE LIMITED","5","2","0","3","3","3","6","1","4","27"
"VOLVO GROUP INDIA PVT LTD","2","0","6","11","2","2","17","1","15","56"
"VST MOTER INDIA COMPANY","0","0","0","0","0","0","50","43","0","93"
"VST ZETOR PVT LTD","3","2","0","2","0","1","1","0","0","9"
"WARDWIZARD INNOVATIONS & MOBILITY LIMITED","23","13","12","35","8","19","16","5","0","131"
"WUXI JIYAYI (IMPORTER: IZANAU ELECTRIC LLP)","12","7","1","21","6","1","8","4","0","60"
"WUXI MDKA NEW ENERGY (IMPORTER: HESTUR ENERGY)","14","2","3","2","6","3","1","0","0","31"
"WUXI TENGHUI (IMPORTER: RAFT MOTORS LIMITED)","0","0","0","0","0","0","1","0","0","1"
"WUXI TENGHUI (IMPORTER: SEEKA E MOTORS)","2","2","3","2","0","1","4","1","0","15"
"XUZHOU CONSTRUCTION MACHINERY MANUFACTURING (IND)","1","0","0","0","0","0","1","0","0","2"
"YAARI AUTOMOBILES PVT LTD","1","0","0","0","0","0","0","0","0","1"
"YAGYAPRIYAA CONSTRUCTION EQUIPMENT INDIA PVT LTD","0","1","0","0","0","0","0","0","0","1"
"YALAMANCHILI MANUFACTURING PVT LTD","1","0","0","0","0","0","0","0","0","1"
"YASH AGRO ENGINEERING WORKS","1","0","2","0","2","1","0","0","0","6"
"YC ELECTRIC VEHICLE","79","55","38","37","65","37","39","32","3","385"
"YOUYAKU ELECTRIC (IMPORTER: HAYASA E-MOBILITY)","1","0","0","0","0","0","0","0","0","1"
"ZAP (HK) (IMPORTER: IZANAU ELECTRIC)","3","3","0","3","1","0","1","2","0","13"
"ZAP (IMPORTER:ELLYSIUM AUTOMOTIVES PVT LTD)","20","7","6","3","2","0","1","0","0","39"
"ZELIO E-MOBILITY LTD","0","0","0","2","0","0","0","0","0","2"
"ZENMO PRIVATE LIMITED","0","0","0","0","11","30","20","0","0","61"
"ZHEJIANG CFMOTO (IMPORTER: ADISHWAR AUTO)","0","1","1","0","0","0","0","0","0","2"
"ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO)","2","6","7","4","10","10","6","7","0","52"
"ZHEJIANG LUYUAN (IMPORTER: DYNAM EV TECH)","0","0","0","4","0","0","0","0","0","4"
"ZHEJIANG MORNI (IMPORTER: ADISHWAR AUTO)","1","0","0","2","1","3","0","2","0","9"
"ZHEJIANG QIANJIANG (IMPORTER: ADISHWAR AUTO)","0","0","0","0","3","0","1","1","0","5"
"ZOOMLION INDIA PVT LTD","0","0","0","0","1","0","0","0","1","2"
